9.00E-01,1.00E-06,1.5,0,1.10E-03,2.65E-04,4.92E-06,7.08E-14,4.1642,26.4954,2.48E+09,224.165,5.56E+11
9.50E-01,1.00E-06,1.5,0,1.19E-03,3.22E-04,5.71E-06,7.08E-14,3.6882,32.2276,2.67E+09,208.111,5.56E+11
1,1.00E-06,1.5,0,1.27E-03,3.84E-04,6.57E-06,7.08E-14,3.2996,38.3659,2.85E+09,192.723,5.49E+11
1.05,1.00E-06,1.5,0,1.34E-03,4.49E-04,7.51E-06,7.08E-14,2.9767,44.8716,3.00E+09,177.951,5.34E+11
1.1,1.00E-06,1.5,0,1.40E-03,5.17E-04,8.54E-06,7.08E-14,2.704,51.7076,3.14E+09,163.776,5.15E+11
1.15,1.00E-06,1.5,0,1.45E-03,5.88E-04,9.68E-06,7.08E-14,2.4707,58.8385,3.27E+09,150.199,4.91E+11
1.2,1.00E-06,1.5,0,1.50E-03,6.62E-04,1.10E-05,7.08E-14,2.2689,66.2304,3.38E+09,137.236,4.64E+11
1.25,1.00E-06,1.5,0,1.55E-03,7.39E-04,1.24E-05,7.07E-14,2.0926,73.8512,3.48E+09,124.906,4.34E+11
1.3,1.00E-06,1.5,0,1.58E-03,8.17E-04,1.40E-05,7.07E-14,1.9372,81.6702,3.56E+09,113.228,4.03E+11
1.35,1.00E-06,1.5,0,1.61E-03,8.97E-04,1.58E-05,7.07E-14,1.7992,89.6584,3.63E+09,102.22,3.71E+11
1.4,1.00E-06,1.5,0,1.64E-03,9.78E-04,1.78E-05,7.07E-14,1.6759,97.7883,3.69E+09,91.8922,3.39E+11
1.45,1.00E-06,1.5,0,1.66E-03,1.06E-03,2.02E-05,7.07E-14,1.5651,106.034,3.73E+09,82.2513,3.07E+11
1.5,1.00E-06,1.5,0,1.68E-03,1.14E-03,2.29E-05,7.07E-14,1.4649,114.371,3.77E+09,73.2962,2.76E+11
1.55,1.00E-06,1.5,0,1.69E-03,1.23E-03,2.59E-05,7.07E-14,1.3739,122.776,3.80E+09,65.0197,2.47E+11
1.6,1.00E-06,1.5,0,1.69E-03,1.31E-03,2.95E-05,7.07E-14,1.2908,131.227,3.81E+09,57.4084,2.19E+11
1.65,1.00E-06,1.5,0,1.70E-03,1.40E-03,3.36E-05,7.08E-14,1.2147,139.704,3.82E+09,50.4438,1.93E+11
1.7,1.00E-06,1.5,0,1.70E-03,1.48E-03,3.85E-05,7.08E-14,1.1447,148.186,3.81E+09,44.1029,1.68E+11
1.75,1.00E-06,1.5,0,1.69E-03,1.57E-03,4.41E-05,7.08E-14,1.08,156.655,3.80E+09,38.3589,1.46E+11
